outreach_id,company_name,domain,city,state,zip,company_linkedin,has_dol,has_blog,ceo_filled,ceo_linkedin,cfo_filled,cfo_linkedin,hr_filled,hr_linkedin
933958ad-f6c7-4472-aa54-5712d46977d7,MEI CyberCorp,meicybercorp.com,Somerset,PA,15501,https://www.linkedin.com/company/mei-cybercorp,,YES,,,,,,
3d18c200-1ed0-4514-8ca7-b339ce99947d,"MOROCCO WELDING, LLC",moroccowelding.com,Somerset,PA,15501,,YES,YES,,,,,,
3630aa2c-0991-44e4-96c0-10057f40183f,"SDC BUILDING CENTER, LLC",sdcbuildingcenter.com,Somerset,PA,15501,,YES,YES,,,,,,
9a2c790a-f2e6-4397-aa06-8b76d5c1c9a7,SUMMIT LEGAL AID,summitlegal.org,Somerset,PA,15501,https://www.linkedin.com/company/summit-legal-aid,YES,YES,YES,,YES,,YES,
01694a6a-8001-40d6-a102-650d23651fae,TRANSTECHSOL,transtechsol.com,Somerset,PA,15501,,YES,YES,,,,,,
d6dbfa77-8420-42fb-bb85-f007aa7717b3,Wheeler Fleet Solutions,wheelerfleet.com,Somerset,PA,15501,https://www.linkedin.com/company/wheelerfleetsolutions,,YES,YES,https://www.linkedin.com/in/chad-wheeler-838138165,YES,https://www.linkedin.com/in/bryan-adams-83b4813a,YES,https://www.linkedin.com/in/kristen-hankins-68a718302
f1ddd067-0b43-4b84-b85f-3449aecba900,"FRANK BRYAN, INC.",frankgreen.com.au,South Melbourne,PA,15225,,YES,YES,YES,https://www.linkedin.com/in/chad-orr-610840b,YES,https://www.linkedin.com/in/paul-waring-cfo,YES,https://www.linkedin.com/in/brendonkeane
9ced1f7a-6133-49ba-99aa-1e3d07509a1d,"DYNAMIC SYSTEMS, INC.",dswebtoprint.com,South Park,PA,15129,,YES,YES,,,,,,
6acd0c7a-d9f2-4ce1-b872-fed94a5d180a,"AMERICAN GAS LAMP WORKS, LLC",americangaslamp.com,Springdale,PA,15068,,YES,YES,YES,https://www.linkedin.com/in/patrick-jardini-0442227,YES,https://www.linkedin.com/in/wendy-stover-455a0771,YES,https://www.linkedin.com/in/wendy-stover-455a0771
9163354a-f41a-4918-ba63-b6f42ce4e5da,R.I. Lampus Company,lampus.com,Springdale,PA,15144,https://www.linkedin.com/company/r-i-lampus-company,YES,YES,YES,https://www.linkedin.com/in/drew-helon-02980017b/,YES,https://www.linkedin.com/in/andrew-kufen-b79137270,YES,https://www.linkedin.com/in/andrew-kufen-b79137270
8623e873-2735-4baa-ba97-ec28e168f786,HEART OF GLASS,heartofglass.org.uk,St. Helens,PA,15201,,YES,YES,YES,https://www.linkedin.com/in/patrick-fox-707739333,YES,https://www.linkedin.com/in/rhyannon-parry-97a276162,YES,https://www.linkedin.com/in/rhyannon-parry-97a276162
7cd645af-3b73-457c-aea5-8a9bad4a764a,"OAK LODGE, LLC",oaklodgepa.com,Stahlstown,PA,15687,,YES,YES,,,,,,
f6be534a-1e90-48e3-b6b5-474b7af3ff23,LAUREL SETTLEMENT GROUP LLC,laurelsettlementgroup.com,Stanton,PA,15672,,YES,YES,YES,,YES,,YES,
0ba4c6ae-2868-4200-a0ed-c63b47ab5de7,Camp Otterbein,westohiocamps.com,Stockdale,PA,15483,https://www.linkedin.com/company/camp-otterbein,,YES,,,,,,
60706c14-7f21-4178-96d9-1a474ec06c9d,TOBII DYNAVOX LLC,tobiidynavox.com,Stockholm,PA,15203,,YES,YES,YES,https://www.linkedin.com/in/jasmine-galindo-78851b75,YES,https://www.linkedin.com/in/anna-noresson-8102214b,YES,https://www.linkedin.com/in/julie-grove-pascal-b4b2182
a1760665-5167-4cf3-86ee-ad8c78e8a0d8,Brandit Punching,branditpunching.com,Strabane,PA,15363,https://www.linkedin.com/company/branditpunching,,YES,,,,,,
f889b89d-ee7c-4c21-b16b-75b0189bfc35,"STRONGSTOWN'S B&K ENTERPRISES, INC",strbk.com,Strongstown,PA,15957,https://www.linkedin.com/company/strongstown's-b&k-enterprises-inc,YES,YES,YES,,YES,https://www.linkedin.com/in/robert-rosenbaum-863494190,YES,https://www.linkedin.com/in/laci-jansure-4925258b
f2de11ff-b55d-4503-9989-8387da2cc996,C & C SMITH LUMBER CO. INC,ccsmithlumber.com,Summerhill,PA,15958,https://www.linkedin.com/company/c-&-c-smith-lumber-co.-inc,YES,YES,,,,,,
c69054ca-600c-42d8-ac79-d60aae088d49,"G.W. ELECTRIC CO., INC.",gowerelectric.co.uk,Swansea,PA,17225,,YES,YES,,,,,,
4b204f56-08f6-48d4-b50e-74b14e32903c,ABOLITIONIST LAW CENTER,abolitionistlawcenter.org,Swissvale,PA,15222,,YES,YES,YES,,YES,,YES,
d461e69d-9411-42fd-880c-356688c4c9f9,SISTERSPGH,sisterspgh.org,Swissvale,PA,15218,,YES,YES,,,,,,
122e38b6-e76f-4b11-9298-de579fd61e05,"OGG, MURPHY & PERKOSKY, P.C.",oggsolutions.com,Sydney,PA,15222,,YES,YES,YES,https://www.linkedin.com/in/simonede,YES,https://www.linkedin.com/in/michaelrhutson,YES,https://www.linkedin.com/in/simonede
2937dfa7-d4ae-4077-9a5e-29524e118122,"VITRO PACKAGING, LLC",heropackaging.com.au,Sydney,PA,15024,,YES,YES,YES,https://www.linkedin.com/in/anaitasarkar,YES,https://www.linkedin.com/in/anaitasarkar,YES,https://www.linkedin.com/in/anaitasarkar
7f236ef3-840c-4933-87a8-61e00c080b80,FRESH AVL CO.,freshco.com.br,São Paulo,PA,15208,,YES,YES,,,,,,
208f246c-4980-4d7d-8afb-9254ef40988e,INTRALUX ELECTRIC LLC,intraluxelectric.com,TRAFFORD,PA,15085,,YES,YES,,,,,,
a8c69ebe-3077-4771-9b6c-2361a375c9e2,"JACO, INC.",getjaco.com,Tel Aviv,PA,15642,,YES,YES,,,,,,
8e2a8422-f06a-470d-a50a-0a023c4dda6d,"EDSYS, INC. DBA CITY CHARTER HIGH SCHOOL",edsys.in,Thiruvananthapuram,PA,15222,,YES,YES,,,,,,
9c8ed9a3-256d-4be7-ae81-f00f9ec34ede,THOMPSON FAMILY DENTISTRY,thompsonfamilydentist.com,Thompson,PA,15666,,YES,YES,,,,,,
42e0f594-7a7d-437a-9727-97d45454ac44,"ASSET, INC",asset-ibm.nl,Tilburg,PA,15203,,YES,YES,,,,,,
515e3d07-b611-4adb-aadf-f7e32b968796,BORTZ & ASSOCIATES,bogalaw.com,Tirana,PA,15644,,YES,YES,YES,https://www.linkedin.com/in/genc-boga-65006a11,YES,https://www.linkedin.com/in/genc-boga-65006a11,YES,https://www.linkedin.com/in/iva-duka-b188785a
8e241eb7-9e33-45f6-b232-ba840228db1b,CONTI LAW FIRM,costalawfirm.ca,Toronto,PA,15071,,YES,YES,YES,,YES,,YES,
eaec1f37-14c1-4c43-9c5d-6083eba35d8f,"CORE ARCHITECTS, LLC",corearchitects.com,Toronto,PA,15202,,YES,YES,YES,https://www.linkedin.com/in/lili-campbell,YES,https://www.linkedin.com/in/lili-campbell,YES,https://www.linkedin.com/in/lili-campbell
df0b10e6-60db-4178-9610-a4c5a5201e48,FIRST CAPITAL CORP,fcr.ca,Toronto,PA,15238,,YES,YES,YES,https://www.linkedin.com/in/adampaulfcr,YES,https://www.linkedin.com/in/marcelparsons,YES,https://www.linkedin.com/in/samantha-ross-7a032714
1ce963fa-3061-403c-b7fa-01e89f5ddf53,PURPOSE BUILDERS LLC,purposebuilding.ca,Toronto,PA,15206,,YES,YES,YES,https://www.linkedin.com/in/eric-chisholm-37243329,YES,https://www.linkedin.com/in/eric-chisholm-37243329,YES,https://www.linkedin.com/in/christianne-aussant-p-eng-49370915
d23cb7a1-bdc0-4bd6-9ff6-f933d35c4e0a,Cleaveland/Price Inc.,cleavelandprice.com,Trafford,PA,15085,https://www.linkedin.com/company/cleaveland-price-inc.,YES,YES,YES,https://www.linkedin.com/in/carl-heller-jr-9a52121/,YES,,YES,https://www.linkedin.com/in/vincent-cleaveland-54087945
30703340-31b0-4e4f-9ee6-513f5988ab3a,Disaster Restoration Services of Greater Pittsburgh,drspittsburgh.com,Trafford,PA,15085,https://www.linkedin.com/company/disaster-restoration-services-of-greater-pittsburgh,YES,YES,YES,https://www.linkedin.com/in/john-botti-02088219/,YES,https://www.linkedin.com/in/john-botti-02088219,YES,https://www.linkedin.com/in/john-botti-02088219
c9d5d327-e1a5-4074-a0af-d0e5411bb270,Excel Sportswear,exceltees.com,Trafford,PA,15085,https://www.linkedin.com/company/excel-sportswear,YES,YES,YES,https://www.linkedin.com/in/mike-zanolli-excel/,YES,,YES,
ced363b1-90a8-4b77-b87c-c3c3fe11992f,Hamill Manufacturing Company,hamillmfg.com,Trafford,PA,15085,https://www.linkedin.com/company/hamill-manufacturing-company,YES,YES,YES,https://www.linkedin.com/in/dave-huston-59a92a111,YES,https://www.linkedin.com/in/brandon-chamberlain-87499216a,YES,https://www.linkedin.com/in/brandon-chamberlain-87499216a
2fce7dc7-52ab-41a1-a991-1022d1073c97,"TELEPHONIX, INC.",telephonix.com,Trafford,PA,15145,,YES,YES,YES,https://www.linkedin.com/in/michael-bodine-4a48b370,YES,https://www.linkedin.com/in/michael-bodine-4a48b370,YES,https://www.linkedin.com/in/michael-bodine-4a48b370
964bf514-6f19-458e-89d1-81bfbc37d8e5,Constar International,constar.net,Trevose,PA,15642,https://www.linkedin.com/company/constar-international,YES,YES,YES,https://www.linkedin.com/in/andy-patel-9b512912,YES,https://www.linkedin.com/in/andy-patel-9b512912,YES,https://www.linkedin.com/in/darlene-chapman-8ba4a07a/
c7ded32a-5164-4895-aa06-2034fdea948a,"AWK CONSULTING ENGINEERS, INC.",awkengineers.com,Turtle Creek,PA,15145,,YES,YES,YES,https://www.linkedin.com/in/errol-s-abdulla-p-e-b555129a,YES,https://www.linkedin.com/in/mike-mignogna-73300143,YES,https://www.linkedin.com/in/mike-mignogna-73300143
b1314e9c-bf51-44b0-90ba-03accd40acfd,E.H. SCHWAB CO.,ehschwab.com,Turtle Creek,PA,15145,,YES,YES,YES,https://www.linkedin.com/in/neal-harrison-039845,YES,https://www.linkedin.com/in/neal-harrison-039845,YES,
a8609541-d590-4dee-8c0e-26e854fec936,"EASTERN AREA ADULT SERVICES, I",eaas.net,Turtle Creek,PA,15145,,YES,YES,YES,https://www.linkedin.com/in/layla-welsch-744477164,YES,https://www.linkedin.com/in/layla-welsch-744477164,YES,https://www.linkedin.com/in/layla-welsch-744477164
24ce3334-71be-4876-ab01-a5c9415b1df4,"TAKTL, LLC",taktl-llc.com,Turtle Creek,PA,15145,https://www.linkedin.com/company/taktl-llc,YES,YES,YES,https://www.linkedin.com/in/justinparisi,YES,https://www.linkedin.com/in/justinparisi,YES,https://www.linkedin.com/in/justinparisi
5e9f9e5b-a2f2-4058-8980-13be6f095eb1,GOLDEN EAGLE CONSTRUCTION CO.,goldeneaglehelena.com,UNIONTOWN,PA,15401,,YES,YES,YES,,YES,,YES,
bf1d35e4-6b0f-4755-85a6-0eada3e6b97a,JAMIESON FAMILY MARKETS,jamiesonfamilymarkets.com,UNIONTOWN,PA,15401,https://www.linkedin.com/company/jamieson-family-markets,YES,YES,,,,,,
d575c09e-17c4-4d45-ad75-95748477db1a,OMEGA BUILDING COMPANY,emerybuilding.com,UNIONTOWN,PA,15401,,YES,YES,,,,,,
26b5fd0b-1340-4504-a910-a3475c3f4789,S P & K ENGINEERING,pk-eng.com,UNIONTOWN,PA,15401,,YES,YES,YES,,YES,,YES,
c9dab435-8f93-4048-8132-3ba7cc03f163,THE ARC OF FAYETTE COUNTY,bankoffayettecounty.com,UNIONTOWN,PA,15401,,YES,YES,YES,,YES,,YES,
1c732546-8db7-4d3e-aeec-00d4fd655603,ANGELS LIGHT ADDICTION SPECIALIS,inpatientaddiction.com,Uniontown,PA,15401,https://www.linkedin.com/company/angels-light-addiction-specialists,YES,YES,YES,https://www.linkedin.com/in/robert-tomasiello-a9a0895b,YES,https://www.linkedin.com/in/marcy-young-03aa73a7,YES,https://www.linkedin.com/in/marcy-young-03aa73a7
5d977f19-a0da-45fe-ada8-b2ac49df397f,APEX CLEANING SUPPLY INC,apexcleaningsupply.com,Uniontown,PA,15401,,YES,YES,,,,,,
609e7161-77bf-4e18-8b62-1fbb32a3fa92,Brothers lazer Service | BLS Technologies,brotherslazer.com,Uniontown,PA,15401,https://www.linkedin.com/company/blstechnologies,,YES,YES,https://www.linkedin.com/in/vince-chisler-01261a7,YES,https://www.linkedin.com/in/vince-chisler-01261a7,YES,https://www.linkedin.com/in/vince-chisler-01261a7
be0fd883-6657-4555-80d5-b959dae65d56,"CHESTNUT RIDGE COUNSELING SERVICES, INC.",crcsi.org,Uniontown,PA,15401,https://www.linkedin.com/company/chestnut-ridge-counseling-services-inc-,YES,YES,YES,https://www.linkedin.com/in/tracy-schomer-273299196,YES,https://www.linkedin.com/in/tracy-schomer-273299196,YES,https://www.linkedin.com/in/jennifer-park-368aa345
d0494bf4-b09c-4c55-bb9c-7637d02e26e5,"COMMONWEALTH MARKETING GROUP, INC.",commonwealth-marketing.com,Uniontown,PA,15401,,YES,YES,YES,https://www.linkedin.com/in/suzette-dicarlo-a5bb75106,YES,https://www.linkedin.com/in/suzette-dicarlo-a5bb75106,YES,https://www.linkedin.com/in/suzette-dicarlo-a5bb75106
ecadb94e-edf9-47b2-9de9-0d7186ff2d28,FAYETTE COUNTY COMMUNITY ACTION AGENCY,fccaa.org,Uniontown,PA,15401,https://www.linkedin.com/company/fayette-county-community-action-agency-inc,YES,YES,YES,https://www.linkedin.com/in/kim-hawk-06442b29,YES,https://www.linkedin.com/in/kim-hawk-06442b29,YES,https://www.linkedin.com/in/thomas-rocks-jr-2340974a
53eb00ae-5f4c-433a-9d20-b1ff91777377,FAYETTE FEDERAL EMPLOYEES FEDERAL CREDIT UNION,ffefcu.org,Uniontown,PA,15401,,YES,YES,,,,,,
24d9b4ed-deb9-4af7-ace5-fe2247772139,"FAYETTE RESOURCES, INC.",fayetteresources.org,Uniontown,PA,15401,https://www.linkedin.com/company/fayette-resources-inc,YES,YES,YES,https://www.linkedin.com/in/david-fye-68332ba2,YES,https://www.linkedin.com/in/david-fye-68332ba2,YES,https://www.linkedin.com/in/david-fye-68332ba2
24919394-b64f-445c-89c1-90805e69c850,GEORGE DENTAL ASSOCIATES,georgedentalassociates.com,Uniontown,PA,15401,,YES,YES,,,,,,
3a094ea8-8b3a-443d-b6ce-2dd2fb270da1,"GOODWIN COMO, P.C.",goodwincomo.com,Uniontown,PA,15401,,YES,YES,,,,,,
6b07e2c1-397c-418d-943f-529557b62f4b,George R. Smalley Company,grsmalley.com,Uniontown,PA,15401,https://www.linkedin.com/company/george-r-smalley-company,,YES,YES,https://www.linkedin.com/in/clinton-zehala-a2b921134,YES,https://www.linkedin.com/in/noah-matthews-297326257,YES,https://www.linkedin.com/in/noah-matthews-297326257
a9a8f7e1-207c-4e46-83f8-f8ae4f8d71f1,"Gerome Manufacturing Company, Inc.",geromemfg.com,Uniontown,PA,15478,https://www.linkedin.com/company/gerome-manufacturing-company-inc.,YES,YES,,,,,,
3b4f3aba-3247-466c-a1c6-c7c8bd1ece18,Hranec Corporation,hranec.com,Uniontown,PA,15401,https://www.linkedin.com/company/hranec-corporation,YES,YES,YES,https://www.linkedin.com/in/joel-harkins-138b03b2,YES,https://www.linkedin.com/in/jessica-price-726ba3180,YES,https://www.linkedin.com/in/joel-harkins-138b03b2
87713ecd-6e96-48a0-a024-3330adfcb543,"MCMILLEN ENGINEERING, INC",mcmilleng.com,Uniontown,PA,15401,,YES,YES,YES,https://www.linkedin.com/in/terry-mcmillen-jr-30615927,YES,https://www.linkedin.com/in/tammy-stenson-025786231,YES,https://www.linkedin.com/in/tammy-stenson-025786231
dbbece64-182c-421e-b4c8-13ae710e5eec,"RENOWN HOLDINGS, INC.",renownholdings.com,Uniontown,PA,15401,,YES,YES,,,,,,
4bdef652-2a5b-4727-8f07-34cb247074ce,Roosters Roost,roostersroost.com,Uniontown,PA,15401,https://www.linkedin.com/company/roosters-roost,,YES,,,,,,
913e007a-d5a5-4a5f-bda9-c2178ff862a7,Superior Ford Inc,superiorautomotivegroup.com,Uniontown,PA,15401,https://www.linkedin.com/company/superior-ford-inc,,YES,,,,,,
2f060d79-9163-4052-a97f-cdcc0143a535,TSI Touch,tsitouch.com,Uniontown,PA,15401,https://www.linkedin.com/company/tsitouch-inc,YES,YES,YES,https://www.linkedin.com/in/john-przybylinski-234089a/,YES,,,
f9243e95-5fe4-4a47-bbec-6a5f7470a2e8,W.B. KANIA & ASSOCIATES,wbkania.com,Uniontown,PA,15401,,YES,YES,YES,https://www.linkedin.com/in/pkaniajr,YES,https://www.linkedin.com/in/pkaniajr,YES,https://www.linkedin.com/in/pkaniajr
ce355581-25ce-4625-bff6-637c244cdb7e,"Martin-Baker America, Inc.",martin-baker.com,Uxbridge,PA,15904,https://www.linkedin.com/company/martin-baker-america-inc.,YES,YES,YES,https://www.linkedin.com/in/andrew-eden-cpeng-0718a582,YES,https://www.linkedin.com/in/leonardjd,YES,https://www.linkedin.com/in/pete-marston-1a470524
345e9c56-c091-4271-9a7c-0ba75e31f2f2,"RIVERVIEW HOMES, INC.",riverviewhomes.com.au,VANDERGRIFT,PA,15690,,YES,YES,,,,,,
eac68839-63bf-4920-b2df-a4b1867af666,MEGAN CHICONE,meganchicone.com,VENETIA,PA,15367,,YES,YES,YES,,YES,,YES,
fccf3b6b-4264-4c8d-a03e-d9f71bc4668f,RETIREMENT ADVISORS,retirementadvisors.com,VENETIA,PA,15367,,YES,YES,,,,,,
d07b44da-4428-46ff-b4b7-cdffb5e9c061,ABOVE THE CLOUDZ,abovethecrowd.com,VERONA,PA,15147,,YES,YES,,,,,,
c48f9ab1-8c5f-49d2-93f6-73fa0cb4b848,Community Super Market Inc,communitysupermarket.com,VERONA,PA,15147,https://www.linkedin.com/company/community-super-market-inc,YES,YES,,,,,,
b1822bb8-c82a-433f-a83b-02e47ee35563,DEV SHOP LLC,devshop.cz,VERONA,PA,15147,,YES,YES,,,,,,
32847c80-c22f-4b40-b037-b637e9143f3a,Duda Cable Construction Inc.,dudacable.com,Vandergrift,PA,15690,https://www.linkedin.com/company/duda-cable-construction,YES,YES,,,,,,
4ed9d0b8-787f-42fd-8f84-cb4ac18e91c9,"GEARY AND LOPERFITO, LLC",gllawyers.com,Vandergrift,PA,15690,,YES,YES,,,,,,
a4e9a1a8-ab16-4329-987c-9d3101b594f6,KHPP Windows and Doors,khpp.us,Vandergrift,PA,15690,https://www.linkedin.com/company/khpp-windows-and-doors,,YES,YES,https://www.linkedin.com/in/pete-craig-b806569b,YES,https://www.linkedin.com/in/jamee-taylor-3783864a,YES,https://www.linkedin.com/in/pete-craig-b806569b
54ec677a-b57f-45ed-a41b-3a665649cf56,GTM ENTERPRISES INC.,gtmenterprises.com,Venetia,PA,15367,,YES,YES,,,,,,
a6d19023-4dbe-4a78-81d3-3db71840bf68,One More Load Trucking,onemoreload.com,Venetia,PA,15367,https://www.linkedin.com/company/one-more-load-trucking-llc,,YES,,,,,,
45098d67-0052-445c-aaaa-1a166fc4844a,"GLOBAL MINE SERVICE, INC.",globalmineservice.com,Vernon,PA,15012,,YES,YES,YES,https://www.linkedin.com/in/fred-drabeck-a81670161,YES,https://www.linkedin.com/in/fred-drabeck-a81670161,YES,https://www.linkedin.com/in/fred-drabeck-a81670161
66ea4286-c5dc-4a73-b82a-b9c1c3cf0c19,OSPTA Home Care & Hospice,osptahome.com,Vernon,PA,15012,https://www.linkedin.com/company/ospta-home-care-&-hospice,,YES,,,YES,,YES,
90cc51fb-f701-4438-b69f-44311f756063,"4CTECHNOLOGIES, INC.",cccctech.com,Verona,PA,15147,,YES,YES,YES,https://www.linkedin.com/in/john-riley-08805a7,YES,https://www.linkedin.com/in/colin-wiehagen-25825224,YES,https://www.linkedin.com/in/colin-wiehagen-25825224
40771e06-3e5e-4b92-9413-643f7429b491,A. Martini & Co.,amartinigc.com,Verona,PA,15147,https://www.linkedin.com/company/a-martini-&-co-,YES,YES,,,YES,https://www.linkedin.com/in/pam-gerdun-71b13086,YES,https://www.linkedin.com/in/pam-gerdun-71b13086
452fd0f1-af62-4dfd-88ab-a984d3b1e357,"ANCHORS UNLIMITED, INC.",anchorsunlimited.com,Verona,PA,15147,,YES,YES,,,,,,
27920635-fee8-4eaa-8306-6c42aa60358b,Aloma Shim and Mfg Co,aloma.com,Verona,PA,15147,https://www.linkedin.com/company/aloma-shim-and-mfg-co,YES,YES,YES,https://www.linkedin.com/in/fred-grove-6917b77/,YES,https://www.linkedin.com/in/amanda-liotta-4a726b109,YES,https://www.linkedin.com/in/amanda-liotta-4a726b109
ca380858-0e28-4a0f-8e1c-ca0aeda0f483,Avalotis Industrial Services,avalotisindustrialservices.com,Verona,PA,15147,https://www.linkedin.com/company/avalotis-industrial-services,,YES,,,,,,
1918c6ed-b184-42e6-994f-ac6087af1fd3,Bunting Architectural Metals,buntingarchitecturalmetals.com,Verona,PA,15147,https://www.linkedin.com/company/bunting-architectural-metals,,YES,YES,https://www.linkedin.com/in/joshua-bunting-3054b23/,,,,
68cd7c14-e98c-4363-9735-c963e2e8fef3,"Bunting Graphics, Inc.",buntinggraphics.com,Verona,PA,15147,https://www.linkedin.com/company/bunting-graphics-inc-,,YES,,,YES,https://www.linkedin.com/in/john-mcmichael-27146526,YES,https://www.linkedin.com/in/mike-feltz-383192111
75cfe36c-d80d-4022-87be-4ab278b5af95,"CERTIFIED CARPET DISTRIBUTORS, INC",teamcertified.com,Verona,PA,15147,https://www.linkedin.com/company/certified-carpet-distributors-inc,YES,YES,,,,,,
b7b2fe00-009b-4ade-88a7-c37a9969709c,Conco Services LLC,conco.net,Verona,PA,15147,https://www.linkedin.com/company/concoservicesllc,YES,YES,YES,https://www.linkedin.com/in/edward-saxon-3296936b/,YES,https://www.linkedin.com/in/rick-ubinger-20786310,YES,https://www.linkedin.com/in/matt-chapmond-9aaa4467
6954ca0b-7e2f-43d5-956e-94ceeb8ceda5,Kroma Finishing,kromafinishing.com,Verona,PA,15147,https://www.linkedin.com/company/kroma-finishing,,YES,,,,,,
2045d4f6-1bc9-4ead-bcfa-99a3db85b614,LONGUE VUE CLUB,longuevue.org,Verona,PA,15147,https://www.linkedin.com/company/longue-vue-club,YES,YES,YES,https://www.linkedin.com/in/tod-pierce-a256426,YES,https://www.linkedin.com/in/tiffany-shento-125656294,YES,https://www.linkedin.com/in/tiffany-shento-125656294
feb307c6-f9e5-4bda-acdd-fc543f3dcce4,"Longwood at Oakmont, Inc.",longwoodatoakmont.com,Verona,PA,15147,https://www.linkedin.com/company/longwood-at-oakmont-inc.,YES,YES,,,,,,
5ea0fedd-7b62-4dd9-a12c-a1e378e09f05,"PAULA TEACHER & ASSOCIATES, INC.",paulateacher.com,Verona,PA,15147,https://www.linkedin.com/company/paula-teacher-&-associates-inc.,YES,YES,YES,https://www.linkedin.com/in/vince-botti-058a761ba,YES,https://www.linkedin.com/in/sararley,YES,https://www.linkedin.com/in/linda-crawford-20323546
5e217139-f11e-417a-931d-325cde97f6be,"RPC VIDEO, INC.",rpcvideo.com,Verona,PA,15147,,YES,YES,YES,,YES,,YES,
92c65231-5701-4fed-a704-41f88510afde,Ross Maintenance Company,rossmaintenance.com,Verona,PA,15147,https://www.linkedin.com/company/ross-maintenance-company,,YES,YES,https://www.linkedin.com/in/brian-molinaro-61ab7344/,,,,
827afcb0-64a6-4099-b2bf-ef4b80ef077a,"REDAT, INC.",redat.com,Villastellone,PA,15644,,YES,YES,YES,https://www.linkedin.com/in/roberta-ienco-613645116,YES,https://www.linkedin.com/in/roberta-ienco-613645116,YES,https://www.linkedin.com/in/roberta-ienco-613645116
04d596aa-6617-4ed7-afa0-aa7a34a1dc0a,SBZ LLC,sbz.org.br,Viçosa,PA,15241,,YES,YES,,,,,,
f27c9cea-673b-4fd9-8338-cecd5a6650c4,"ADULT NEUROLOGY CENTER, PC",adultneurologycenter.com,WASHINGTON,PA,15301,,YES,YES,,,,,,
2bd74cc5-e187-471a-9482-1daf1c571d36,"BATTERY SYSTEMS, INC.",batterysystems.net,WASHINGTON,PA,15301,,YES,YES,,,,,,
2e31b3a9-bd6b-4e0b-a1f4-1de8f67d70ff,"BURGH'S PIZZA AND WING PUB, INC.",burghspizza.com,WASHINGTON,PA,15017,,YES,YES,,,,,,
32c78d2d-434f-46d6-8219-fd577d8f96e0,"CAMALLOY, INC.",camalloy.com,WASHINGTON,PA,15301,,YES,YES,YES,,YES,,YES,
32cbb2eb-ff98-4725-a5c9-ec03ae5d0b04,LHM Physical Therapy Institute,lhmphysicaltherapy.com,WASHINGTON,PA,15301,https://www.linkedin.com/company/lhm-physical-therapy,YES,YES,YES,https://www.linkedin.com/in/craig-sechler-407218a7/,YES,,,
b01db563-cb6c-44b1-972a-9dc4bc768153,MCDUFF ENTERPRISES LLC,miteff-enterprises.com,WASHINGTON,PA,15301,,YES,YES,,,,,,
5a92bd85-8998-424c-ae37-bbec30ed751d,Ross Mould Inc,rossmould.com,WASHINGTON,PA,15301,https://www.linkedin.com/company/ross-mould-inc,YES,YES,,,,,,
c36d44c5-e915-4f85-a82b-5867dea4f7c3,SPECIALIZED PROFESSIONAL SERVICES INC,callspsi.com,WASHINGTON,PA,15301,https://www.linkedin.com/company/specialized-professional-services-inc,YES,YES,,,,,,
63a5265d-7ea0-499f-9784-60cde0395290,DESTINATION GROUP LLC,destination-group.com,WAYNESBORO,PA,17268,,YES,YES,,,,,,
5b641233-e92f-4eb7-bf20-d661d05dca4a,HICKORY ENERGY SERVICES LLC,hickoryenergyservices.com,WAYNESBURG,PA,15370,,YES,YES,YES,https://www.linkedin.com/in/matt-marchese-25936b37b,YES,https://www.linkedin.com/in/matt-marchese-25936b37b,YES,https://www.linkedin.com/in/matt-marchese-25936b37b
2c16e25b-8ad5-43cd-b3e6-ec6ff322b722,M. S. ASSOCIATES,mnsav.com,WEST ELIZABETH,PA,15088,,YES,YES,,,,,,
9e9d48cc-ae9c-4ba1-9732-3f849d0a78ec,"RIVERLIFT INDUSTRIES, INC.",riverliftindustries.com,WEST ELIZABETH,PA,15088,,YES,YES,,,,,,
7fa98cce-30c6-4546-9226-3c82f1de55b0,"FILTECH, INC.",filtech.eu,WEST HOMESTEAD,PA,15120,,YES,YES,,,,,,
d7edefe7-1595-450a-bf2c-bd0c439d73d6,MINNIEFIELD DEMOLITION SERVICES,minniefield.com,WEST MIFFLIN,PA,15122,,YES,YES,,,,,,
813616e3-c1f2-409c-886e-9407575e0a90,SLIVAS MARKETS LLC,swissmarkets.com,WEST MIFFLIN,PA,15122,,YES,YES,,,,,,
66ca2975-2e6d-47b5-9254-52e1a9407503,"ARC WELD, INC.",arc-weld.co.za,WEST NEWTON,PA,15089,,YES,YES,YES,,YES,,YES,
92ad5115-9b42-4f9c-a3c2-b03fca190110,"B & D Excavating, Inc.",bdexcavating.com,WIND RIDGE,PA,15380,https://www.linkedin.com/company/b-d-excavating-inc,YES,YES,YES,https://www.linkedin.com/in/bryan-henry-b6063285/,,,,
4f4caa7f-0a64-4bd0-a8f0-86b6bde988d5,"MARC SERVICES, INC.",marcservices.fr,WINDBER,PA,15963,,YES,YES,,,,,,
b16a2c36-6871-4bf4-bffd-722243211b8e,"MERVAC PLUMBING & HEATING, INC.",gervaisplumbing.com,WINDBER,PA,15963,,YES,YES,YES,,YES,,YES,
f3e6a3c8-784c-4359-be96-9004cc107b30,Mellott,mellottcompany.com,Warfordsburg,PA,17267,https://www.linkedin.com/company/mellott-company,YES,YES,YES,https://www.linkedin.com/in/rich-b-93b33324/,,,,
